algo,type,n,m,trial,time
dp-new,tree,660,659,0,0.000055187
dp-new,tree,660,659,1,0.000055567
dp-new,tree,660,659,2,0.000055154
dp-new,tree,702,701,0,0.000058837
dp-new,tree,702,701,1,0.000058663
dp-new,tree,702,701,2,0.000058199
dp-new,tree,746,745,0,0.000062645
dp-new,tree,746,745,1,0.000062531
dp-new,tree,746,745,2,0.000062733
dp-new,tree,793,792,0,0.000067326
dp-new,tree,793,792,1,0.000066748
dp-new,tree,793,792,2,0.000066796
dp-new,tree,843,842,0,0.000071319
dp-new,tree,843,842,1,0.000071088
dp-new,tree,843,842,2,0.000070904
dp-new,tree,896,895,0,0.000075971
dp-new,tree,896,895,1,0.000075398
dp-new,tree,896,895,2,0.000076296
dp-new,tree,952,951,0,0.000080998
dp-new,tree,952,951,1,0.000081189
dp-new,tree,952,951,2,0.000084213
dp-new,tree,1012,1011,0,0.000086512
dp-new,tree,1012,1011,1,0.000085836
dp-new,tree,1012,1011,2,0.000086671
dp-new,tree,1076,1075,0,0.000097518
dp-new,tree,1076,1075,1,0.000097891
dp-new,tree,1076,1075,2,0.000097703
dp-new,tree,1144,1143,0,0.000102749
dp-new,tree,1144,1143,1,0.000103495
dp-new,tree,1144,1143,2,0.000102807
dp-new,tree,1216,1215,0,0.000108876
dp-new,tree,1216,1215,1,0.000109637
dp-new,tree,1216,1215,2,0.000108642
dp-new,tree,1292,1291,0,0.000116529
dp-new,tree,1292,1291,1,0.000116286
dp-new,tree,1292,1291,2,0.000117242
dp-new,tree,1373,1372,0,0.000124686
dp-new,tree,1373,1372,1,0.000125064
dp-new,tree,1373,1372,2,0.000124791
dp-new,tree,1459,1458,0,0.000131852
dp-new,tree,1459,1458,1,0.000131511
dp-new,tree,1459,1458,2,0.000132089
dp-new,tree,1551,1550,0,0.000141064
dp-new,tree,1551,1550,1,0.000140920
dp-new,tree,1551,1550,2,0.000140325
dp-new,tree,1648,1647,0,0.000150363
dp-new,tree,1648,1647,1,0.000150413
dp-new,tree,1648,1647,2,0.000151734
dp-new,tree,1751,1750,0,0.000160967
dp-new,tree,1751,1750,1,0.000159799
dp-new,tree,1751,1750,2,0.000158933
dp-new,tree,1861,1860,0,0.000175403
dp-new,tree,1861,1860,1,0.000173179
dp-new,tree,1861,1860,2,0.000173694
dp-new,tree,1978,1977,0,0.000188059
dp-new,tree,1978,1977,1,0.000188372
dp-new,tree,1978,1977,2,0.000188119
dp-new,tree,2102,2101,0,0.000206172
dp-new,tree,2102,2101,1,0.000217242
dp-new,tree,2102,2101,2,0.000207535
dp-new,tree,2234,2233,0,0.000219030
dp-new,tree,2234,2233,1,0.000220523
dp-new,tree,2234,2233,2,0.000218899
dp-new,tree,2374,2373,0,0.000234475
dp-new,tree,2374,2373,1,0.000235263
dp-new,tree,2374,2373,2,0.000233899
dp-new,tree,2523,2522,0,0.000250533
dp-new,tree,2523,2522,1,0.000249562
dp-new,tree,2523,2522,2,0.000249039
dp-new,tree,2681,2680,0,0.000266912
dp-new,tree,2681,2680,1,0.000266362
dp-new,tree,2681,2680,2,0.000266135
dp-new,tree,2849,2848,0,0.000280598
dp-new,tree,2849,2848,1,0.000277924
dp-new,tree,2849,2848,2,0.000278892
dp-new,tree,3028,3027,0,0.000297596
dp-new,tree,3028,3027,1,0.000301508
dp-new,tree,3028,3027,2,0.000300789
dp-new,tree,3218,3217,0,0.000326284
dp-new,tree,3218,3217,1,0.000326827
dp-new,tree,3218,3217,2,0.000328366
dp-new,tree,3420,3419,0,0.000368128
dp-new,tree,3420,3419,1,0.000365887
dp-new,tree,3420,3419,2,0.000366423
dp-new,tree,3634,3633,0,0.000395158
dp-new,tree,3634,3633,1,0.000393538
dp-new,tree,3634,3633,2,0.000392378
dp-new,tree,3862,3861,0,0.000426126
dp-new,tree,3862,3861,1,0.000425535
dp-new,tree,3862,3861,2,0.000426742
dp-new,tree,4104,4103,0,0.000436882
dp-new,tree,4104,4103,1,0.000442745
dp-new,tree,4104,4103,2,0.000438867
dp-new,tree,4361,4360,0,0.000472138
dp-new,tree,4361,4360,1,0.000472050
dp-new,tree,4361,4360,2,0.000467815
dp-new,tree,4634,4633,0,0.000504636
dp-new,tree,4634,4633,1,0.000497855
dp-new,tree,4634,4633,2,0.000499280
dp-new,tree,4924,4923,0,0.000533586
dp-new,tree,4924,4923,1,0.000533621
dp-new,tree,4924,4923,2,0.000536264
dp-new,tree,5232,5231,0,0.000572462
dp-new,tree,5232,5231,1,0.000575570
dp-new,tree,5232,5231,2,0.000572406
dp-new,tree,5559,5558,0,0.000608947
dp-new,tree,5559,5558,1,0.000605497
dp-new,tree,5559,5558,2,0.000604334
dp-new,tree,5907,5906,0,0.000653649
dp-new,tree,5907,5906,1,0.000651120
dp-new,tree,5907,5906,2,0.000654440
dp-new,tree,6277,6276,0,0.000688969
dp-new,tree,6277,6276,1,0.000698621
dp-new,tree,6277,6276,2,0.000692143
dp-new,tree,6670,6669,0,0.000751963
dp-new,tree,6670,6669,1,0.000745424
dp-new,tree,6670,6669,2,0.000747646
dp-new,tree,7087,7086,0,0.000798460
dp-new,tree,7087,7086,1,0.000792497
dp-new,tree,7087,7086,2,0.000793266
dp-new,tree,7530,7529,0,0.000863353
dp-new,tree,7530,7529,1,0.000888859
dp-new,tree,7530,7529,2,0.000852585
dp-new,tree,8001,8000,0,0.000911633
dp-new,tree,8001,8000,1,0.000914584
dp-new,tree,8001,8000,2,0.000906497
dp-new,tree,8502,8501,0,0.000998413
dp-new,tree,8502,8501,1,0.000995502
dp-new,tree,8502,8501,2,0.000995638
dp-new,tree,9034,9033,0,0.001063069
dp-new,tree,9034,9033,1,0.001079426
dp-new,tree,9034,9033,2,0.001064528
dp-new,tree,9599,9598,0,0.001177817
dp-new,tree,9599,9598,1,0.001141398
dp-new,tree,9599,9598,2,0.001141346
dp-new,tree,10199,10198,0,0.001218543
dp-new,tree,10199,10198,1,0.001220374
dp-new,tree,10199,10198,2,0.001210731
dp-new,tree,10837,10836,0,0.001301325
dp-new,tree,10837,10836,1,0.001285540
dp-new,tree,10837,10836,2,0.001294012
dp-new,tree,11515,11514,0,0.001380732
dp-new,tree,11515,11514,1,0.001381604
dp-new,tree,11515,11514,2,0.001385168
dp-new,tree,12235,12234,0,0.001458138
dp-new,tree,12235,12234,1,0.001455664
dp-new,tree,12235,12234,2,0.001457946
dp-new,tree,13000,12999,0,0.001570613
dp-new,tree,13000,12999,1,0.001589952
dp-new,tree,13000,12999,2,0.001580688
dp-new,tree,13813,13812,0,0.001682900
dp-new,tree,13813,13812,1,0.001703572
dp-new,tree,13813,13812,2,0.001660235
dp-new,tree,14677,14676,0,0.001815344
dp-new,tree,14677,14676,1,0.001794074
dp-new,tree,14677,14676,2,0.001802276
dp-new,tree,15595,15594,0,0.001932071
dp-new,tree,15595,15594,1,0.001903492
dp-new,tree,15595,15594,2,0.001904439
dp-new,tree,16570,16569,0,0.002090355
dp-new,tree,16570,16569,1,0.002078086
dp-new,tree,16570,16569,2,0.002093812
dp-new,tree,17606,17605,0,0.002240979
dp-new,tree,17606,17605,1,0.002201828
dp-new,tree,17606,17605,2,0.002239282
dp-new,tree,18707,18706,0,0.002390252
dp-new,tree,18707,18706,1,0.002356266
dp-new,tree,18707,18706,2,0.002412231
dp-new,tree,19877,19876,0,0.002507277
dp-new,tree,19877,19876,1,0.002485685
dp-new,tree,19877,19876,2,0.002506916
dp-new,tree,21120,21119,0,0.002714608
dp-new,tree,21120,21119,1,0.002736632
dp-new,tree,21120,21119,2,0.002713367
dp-new,tree,22440,22439,0,0.002894794
dp-new,tree,22440,22439,1,0.002885073
dp-new,tree,22440,22439,2,0.002864311
dp-new,tree,23843,23842,0,0.003057688
dp-new,tree,23843,23842,1,0.003049607
dp-new,tree,23843,23842,2,0.003039705
dp-new,tree,25334,25333,0,0.003332966
dp-new,tree,25334,25333,1,0.003285179
dp-new,tree,25334,25333,2,0.003278867
dp-new,tree,26918,26917,0,0.003507540
dp-new,tree,26918,26917,1,0.003474560
dp-new,tree,26918,26917,2,0.003481799
dp-new,tree,28601,28600,0,0.003711678
dp-new,tree,28601,28600,1,0.003698178
dp-new,tree,28601,28600,2,0.003710787
dp-new,tree,30389,30388,0,0.003995080
dp-new,tree,30389,30388,1,0.004004622
dp-new,tree,30389,30388,2,0.004005676
dp-new,tree,32289,32288,0,0.004247743
dp-new,tree,32289,32288,1,0.004238468
dp-new,tree,32289,32288,2,0.004204728
dp-new,tree,34308,34307,0,0.004603867
dp-new,tree,34308,34307,1,0.004572477
dp-new,tree,34308,34307,2,0.004586271
dp-new,tree,36453,36452,0,0.004946151
dp-new,tree,36453,36452,1,0.004980693
dp-new,tree,36453,36452,2,0.004936267
dp-new,tree,38732,38731,0,0.005204583
dp-new,tree,38732,38731,1,0.005198649
dp-new,tree,38732,38731,2,0.005233143
dp-new,tree,41153,41152,0,0.005622954
dp-new,tree,41153,41152,1,0.005557627
dp-new,tree,41153,41152,2,0.005548961
dp-new,tree,43726,43725,0,0.005965961
dp-new,tree,43726,43725,1,0.005983873
dp-new,tree,43726,43725,2,0.005932801
dp-new,tree,46459,46458,0,0.006346326
dp-new,tree,46459,46458,1,0.006275672
