algo,type,n,m,trial,time
dp-old,star,30389,30388,0,0.471494666
dp-old,star,30389,30388,1,0.485619458
dp-old,star,30389,30388,2,0.470346458
dp-old,star,32289,32288,0,0.532711041
dp-old,star,32289,32288,1,0.531384958
dp-old,star,32289,32288,2,0.532419667
dp-old,star,34308,34307,0,0.602507125
dp-old,star,34308,34307,1,0.599611375
dp-old,star,34308,34307,2,0.600448667
dp-old,star,36453,36452,0,0.681821291
dp-old,star,36453,36452,1,0.702052417
dp-old,star,36453,36452,2,0.679083792
dp-old,star,38732,38731,0,0.766279042
dp-old,star,38732,38731,1,0.764487792
dp-old,star,38732,38731,2,0.766292000
dp-old,star,41153,41152,0,0.871702667
dp-old,star,41153,41152,1,0.864298416
dp-old,star,41153,41152,2,0.863246917
dp-old,star,43726,43725,0,0.975644208
dp-old,star,43726,43725,1,0.976017041
dp-old,star,43726,43725,2,0.973735292
dp-old,star,46459,46458,0,1.107635625
dp-old,star,46459,46458,1,1.099534250
dp-old,star,46459,46458,2,1.098663500
