algo,type,n,m,trial,time
dp-old,tree,3862,3861,1,0.004170253
dp-old,tree,3862,3861,2,0.004167349
dp-old,tree,4104,4103,0,0.004714089
dp-old,tree,4104,4103,1,0.004671515
dp-old,tree,4104,4103,2,0.004668292
dp-old,tree,4361,4360,0,0.005271952
dp-old,tree,4361,4360,1,0.005263654
dp-old,tree,4361,4360,2,0.005380890
dp-old,tree,4634,4633,0,0.005981478
dp-old,tree,4634,4633,1,0.005916322
dp-old,tree,4634,4633,2,0.005916657
dp-old,tree,4924,4923,0,0.006723108
dp-old,tree,4924,4923,1,0.006695047
dp-old,tree,4924,4923,2,0.006665638
dp-old,tree,5232,5231,0,0.007516128
dp-old,tree,5232,5231,1,0.007547119
dp-old,tree,5232,5231,2,0.007541140
dp-old,tree,5559,5558,0,0.008541726
dp-old,tree,5559,5558,1,0.008547076
dp-old,tree,5559,5558,2,0.008506688
dp-old,tree,5907,5906,0,0.009629530
dp-old,tree,5907,5906,1,0.009535538
dp-old,tree,5907,5906,2,0.009612193
dp-old,tree,6277,6276,0,0.010823525
dp-old,tree,6277,6276,1,0.010750654
dp-old,tree,6277,6276,2,0.010809208
dp-old,tree,6670,6669,0,0.012216227
dp-old,tree,6670,6669,1,0.012132389
dp-old,tree,6670,6669,2,0.012146454
dp-old,tree,7087,7086,0,0.013736276
dp-old,tree,7087,7086,1,0.013718813
dp-old,tree,7087,7086,2,0.013702672
dp-old,tree,7530,7529,0,0.015566060
dp-old,tree,7530,7529,1,0.015503304
dp-old,tree,7530,7529,2,0.015510988
dp-old,tree,8001,8000,0,0.017775792
dp-old,tree,8001,8000,1,0.017439236
dp-old,tree,8001,8000,2,0.017406486
dp-old,tree,8502,8501,0,0.019894271
dp-old,tree,8502,8501,1,0.019827354
dp-old,tree,8502,8501,2,0.019810368
dp-old,tree,9034,9033,0,0.022250467
dp-old,tree,9034,9033,1,0.022256300
dp-old,tree,9034,9033,2,0.022323883
dp-old,tree,9599,9598,0,0.025161489
dp-old,tree,9599,9598,1,0.025155989
dp-old,tree,9599,9598,2,0.025180342
dp-old,tree,10199,10198,0,0.028186656
dp-old,tree,10199,10198,1,0.028231636
dp-old,tree,10199,10198,2,0.028695438
dp-old,tree,10837,10836,0,0.031854979
dp-old,tree,10837,10836,1,0.031768229
dp-old,tree,10837,10836,2,0.032048209
dp-old,tree,11515,11514,0,0.036307028
dp-old,tree,11515,11514,1,0.035753278
dp-old,tree,11515,11514,2,0.036218278
dp-old,tree,12235,12234,0,0.040845028
dp-old,tree,12235,12234,1,0.040699542
dp-old,tree,12235,12234,2,0.040222486
dp-old,tree,13000,12999,0,0.046110028
dp-old,tree,13000,12999,1,0.045811944
dp-old,tree,13000,12999,2,0.045852000
dp-old,tree,13813,13812,0,0.051957104
dp-old,tree,13813,13812,1,0.051368250
dp-old,tree,13813,13812,2,0.051863500
dp-old,tree,14677,14676,0,0.058104188
dp-old,tree,14677,14676,1,0.058518583
dp-old,tree,14677,14676,2,0.058338666
dp-old,tree,15595,15594,0,0.065601792
dp-old,tree,15595,15594,1,0.065796084
dp-old,tree,15595,15594,2,0.065874250
dp-old,tree,16570,16569,0,0.074391146
dp-old,tree,16570,16569,1,0.074004187
dp-old,tree,16570,16569,2,0.073873750
dp-old,tree,17606,17605,0,0.083189958
dp-old,tree,17606,17605,1,0.084034563
dp-old,tree,17606,17605,2,0.083654250
dp-old,tree,18707,18706,0,0.094850521
dp-old,tree,18707,18706,1,0.094854563
dp-old,tree,18707,18706,2,0.094846583
dp-old,tree,19877,19876,0,0.107320875
dp-old,tree,19877,19876,1,0.106493583
dp-old,tree,19877,19876,2,0.107012583
dp-old,tree,21120,21119,0,0.120413208
dp-old,tree,21120,21119,1,0.120539083
dp-old,tree,21120,21119,2,0.120698708
dp-old,tree,22440,22439,0,0.135299146
dp-old,tree,22440,22439,1,0.135289875
dp-old,tree,22440,22439,2,0.135678458
dp-old,tree,23843,23842,0,0.152051271
dp-old,tree,23843,23842,1,0.152603375
dp-old,tree,23843,23842,2,0.152817583
